scenario_id,sweep,model,aircraft_count,speed_kmh,speed_mps,building_density,building_count,vertiport_count,actual_vertiport_count,safety_distance_m,safety_label,weather,total_flights,success_flights,failed_flights,building_risk_count,building_collision_count,aircraft_collision_count,aircraft_conflict_sample_count,collision_risk_count,avg_flight_distance_m,avg_flight_time_s,avg_delay_s,avg_takeoff_pad_delay_s,avg_landing_pad_delay_s,avg_pad_delay_s,max_pad_delay_s,pad_wait_flight_count,avg_detour_distance_m,avg_altitude_changes,avg_path_changes,scenario_name,description,map_width,map_height,grid_size,road_width,fleet_size,duration_s,mission_interval_s,generated_missions,completed_within_duration,completed_after_duration,active_vehicle_count,avg_missions_per_active_vehicle,max_missions_per_vehicle,run_id,cycle,run_seed,wallclock_model
S3,continuous,A,150,240.0,66.66666666666667,0.45,714,20,20,152.4,500ft,disabled,1080,44,1036,992,992,5253,87250,6245,1674.767392665998,682.6443244736273,815.6608483698518,815.6608483698518,614.4146458029553,1430.075494172808,3594.5503565659974,1062,0.0,0.0,0.0,S3,"3000m 고밀도 도시, 2시간 누적 운항",3000,3000,75,15,150,10800,10,1080,826,254,150,7.2,10,S3_cycle0000_A_seed1000,0,1000,A
S3,continuous,B,150,240.0,66.66666666666667,0.45,755,20,20,152.4,500ft,disabled,1080,72,1008,60,0,4120,35596,4120,1956.008576506833,638.6058943717508,814.9330886171246,814.9330886171246,544.2681621055717,1359.2012507226962,3153.5069351603843,1058,0.04643835316061966,0.5935185185185186,0.05925925925925926,S3,"3000m 고밀도 도시, 2시간 누적 운항",3000,3000,75,15,150,10800,10,1080,842,238,150,7.2,11,S3_cycle0000_B_seed1001,0,1001,B
S3,continuous,C,150,240.0,66.66666666666667,0.45,740,20,20,152.4,500ft,disabled,1080,213,867,619,619,1144,15962,1763,1929.8410068342637,625.3294339275321,893.3090117969289,870.3090117969289,515.6103036394264,1385.9193154363531,3493.073869057078,1051,0.0,0.5888888888888889,0.0,S3,"3000m 고밀도 도시, 2시간 누적 운항",3000,3000,75,15,150,10800,10,1080,834,246,150,7.2,10,S3_cycle0000_C_seed1002,0,1002,C
S3,continuous,D,150,240.0,66.66666666666667,0.45,731,20,20,152.4,500ft,disabled,1080,386,694,52,13,1116,14465,1129,2012.9543528057916,616.9624353031389,893.3280822671738,870.9947489338405,494.0239760196274,1365.0187249534679,3319.8531233323483,1050,0.11736797212755387,0.825,0.03888888888888889,S3,"3000m 고밀도 도시, 2시간 누적 운항",3000,3000,75,15,150,10800,10,1080,832,248,150,7.2,10,S3_cycle0000_D_seed1003,0,1003,D
S3,continuous,A,150,240.0,66.66666666666667,0.45,754,20,20,152.4,500ft,disabled,1080,25,1055,1540,1540,4417,74202,5957,1717.4530134919455,679.692426982221,801.2259966230629,801.2259966230629,599.0274754604683,1400.2534720835322,3677.137490408315,1054,0.0,0.0,0.0,S3,"3000m 고밀도 도시, 2시간 누적 운항",3000,3000,75,15,150,10800,10,1080,843,237,150,7.2,12,S3_cycle0001_A_seed1100,1,1100,A
S3,continuous,B,150,240.0,66.66666666666667,0.45,669,20,20,152.4,500ft,disabled,1080,74,1006,84,0,4203,44623,4203,1728.1733447637705,659.7278230822352,799.163155010055,799.163155010055,587.0217400781768,1386.1848950882306,4525.914340432515,1063,0.17322072435822708,0.6453703703703704,0.0824074074074074,S3,"3000m 고밀도 도시, 2시간 누적 운항",3000,3000,75,15,150,10800,10,1080,844,236,150,7.2,12,S3_cycle0001_B_seed1101,1,1101,B
S3,continuous,C,150,240.0,66.66666666666667,0.45,744,20,20,152.4,500ft,disabled,1080,175,905,608,608,1431,24422,2039,1968.8912358642892,692.614567061227,888.3659481093171,859.6437258870953,570.5430927566484,1430.186818643743,4948.030344088062,1050,0.0,0.5638888888888889,0.0,S3,"3000m 고밀도 도시, 2시간 누적 운항",3000,3000,75,15,150,10800,10,1080,807,273,150,7.2,12,S3_cycle0001_C_seed1102,1,1102,C
S3,continuous,D,150,240.0,66.66666666666667,0.45,740,20,20,152.4,500ft,disabled,1080,375,705,60,30,1350,21953,1380,2205.2685375704373,642.544260036182,918.4943953133718,895.4943953133716,505.85348683272184,1401.3478821460928,3890.492919990692,1049,0.27385613440457074,0.8444444444444444,0.044444444444444446,S3,"3000m 고밀도 도시, 2시간 누적 운항",3000,3000,75,15,150,10800,10,1080,810,270,150,7.2,12,S3_cycle0001_D_seed1103,1,1103,D
S3,continuous,A,150,240.0,66.66666666666667,0.45,704,20,20,152.4,500ft,disabled,1080,23,1057,1236,1236,4716,56960,5952,1762.6470698927294,661.5056021085861,815.1409627074859,815.1409627074859,581.9065649303504,1397.0475276378374,3183.8151368263025,1060,0.0,0.0,0.0,S3,"3000m 고밀도 도시, 2시간 누적 운항",3000,3000,75,15,150,10800,10,1080,847,233,150,7.2,10,S3_cycle0002_A_seed1200,2,1200,A
S3,continuous,B,150,240.0,66.66666666666667,0.45,747,20,20,152.4,500ft,disabled,1080,56,1024,55,0,4026,42494,4026,2051.694329114381,694.848684184053,799.2901750596,799.2901750596,595.6412799987236,1394.9314550583242,3350.3901840004364,1060,0.1188897610963426,0.6101851851851852,0.05,S3,"3000m 고밀도 도시, 2시간 누적 운항",3000,3000,75,15,150,10800,10,1080,841,239,150,7.2,11,S3_cycle0002_B_seed1201,2,1201,B
S3,continuous,C,150,240.0,66.66666666666667,0.45,743,20,20,152.4,500ft,disabled,1080,207,873,598,598,1519,31658,2117,2114.036043539115,710.3352383189919,888.5790096408085,858.7456763074752,583.2602863163122,1442.0059626237871,4017.359930546201,1051,0.0,0.5768518518518518,0.0,S3,"3000m 고밀도 도시, 2시간 누적 운항",3000,3000,75,15,150,10800,10,1080,799,281,150,7.2,12,S3_cycle0002_C_seed1202,2,1202,C
